=== HASH TABLOSU RAPORU ===
Tarih: Tue Nov 04 23:48:27 TRT 2025
=== GELİŞMİŞ MOD (HashMap) ===
Toplam Öğrenci: 10001
Tablo Boyutu: 13003
Doluluk Oranı: 76,91%
Anahtar: 236191594 -> Deniz      Doğan      236191594  1,56   2    K
Anahtar: 236814182 -> Hasan      Doğan      236814182  2,47   1    E
Anahtar: 236109679 -> Elif       Yılmaz     236109679  2,87   1    K
Anahtar: 236601191 -> Zeynep     Kaya       236601191  1,92   1    K
Anahtar: 236961633 -> Elif       Aslan      236961633  1,50   3    K
Anahtar: 236928865 -> Ebru       Koç        236928865  3,63   1    K
Anahtar: 236912481 -> Deniz      Demir      236912481  2,60   2    K
Anahtar: 236322709 -> Ahmet      Çelik      236322709  3,46   1    E
Anahtar: 236126099 -> Ayşe       Kaya       236126099  3,13   3    K
Anahtar: 236339090 -> Ahmet      Şahin      236339090  2,18   4    E
Anahtar: 236060565 -> Ali        Aslan      236060565  2,75   3    E
Anahtar: 236650396 -> Seda       Şahin      236650396  2,93   1    K
Anahtar: 236552083 -> Ceren      Kaya       236552083  1,85   2    K
Anahtar: 236453788 -> Yusuf      Yılmaz     236453788  2,66   3    E
Anahtar: 236011418 -> Kerem      Yılmaz     236011418  2,60   1    E
Anahtar: 236683158 -> Mehmet     Aslan      236683158  2,87   1    E
Anahtar: 236437402 -> Zeynep     Aslan      236437402  3,37   3    K
Anahtar: 236470152 -> Emre       Aslan      236470152  2,50   2    E
Anahtar: 236683146 -> Mert       Kaya       236683146  2,85   4    E
Anahtar: 236699530 -> Burak      Koç        236699530  2,79   2    E
Anahtar: 236158858 -> Elif       Demir      236158858  3,17   1    K
Anahtar: 236797830 -> Ahmet      Doğan      236797830  1,45   1    E
Anahtar: 236191624 -> Fatma      Yılmaz     236191624  3,61   3    K
Anahtar: 236765057 -> Burak      Aslan      236765057  1,64   2    E
Anahtar: 236814208 -> Fatma      Doğan      236814208  3,24   1    K
Anahtar: 236388233 -> Ali        Öztürk     236388233  3,58   1    E
Anahtar: 236158896 -> Seda       Şahin      236158896  3,13   4    K
Anahtar: 236224439 -> Deniz      Demir      236224439  3,60   4    K
Anahtar: 236175285 -> Ayşe       Yılmaz     236175285  1,31   1    K
Anahtar: 236519358 -> Mustafa    Demir      236519358  3,11   3    E
Anahtar: 236371889 -> Zeynep     Doğan      236371889  2,06   1    K
Anahtar: 236830650 -> Burak      Öztürk     236830650  3,18   3    E
Anahtar: 236060598 -> Burak      Kaya       236060598  3,23   2    E
Anahtar: 236945335 -> Zeynep     Şahin      236945335  2,67   2    K
Anahtar: 236666801 -> Emre       Kaya       236666801  2,56   3    E
Anahtar: 236797874 -> Meryem     Yılmaz     236797874  1,66   2    K
Anahtar: 236175267 -> Fatma      Öztürk     236175267  2,12   1    K
Anahtar: 236634026 -> Mert       Doğan      236634026  2,19   4    E
Anahtar: 236388270 -> Deniz      Şahin      236388270  1,85   1    K
Anahtar: 236453806 -> Hasan      Demir      236453806  3,09   4    E
Anahtar: 236945318 -> Zeynep     Öztürk     236945318  3,86   1    K
Anahtar: 236781477 -> Ahmet      Şahin      236781477  2,12   2    E
Anahtar: 236224431 -> Ahmet      Kaya       236224431  3,54   1    E
Anahtar: 236371882 -> Ayşe       Doğan      236371882  2,91   4    K
Anahtar: 236781472 -> Mustafa    Koç        236781472  2,14   4    E
Anahtar: 236060591 -> Ayşe       Koç        236060591  2,90   1    K
Anahtar: 236191660 -> Seda       Yılmaz     236191660  1,10   4    K
Anahtar: 236240854 -> Elif       Koç        236240854  3,42   1    K
Anahtar: 236634079 -> Emre       Koç        236634079  2,55   1    E
Anahtar: 236044255 -> Hasan      Acar       236044255  2,68   2    E
Anahtar: 236421063 -> Ebru       Aslan      236421063  1,30   4    K
Anahtar: 236421062 -> Kerem      Çelik      236421062  1,10   3    E
Anahtar: 236715982 -> Ayşe       Demir      236715982  3,44   1    K
Anahtar: 236584908 -> Seda       Demir      236584908  1,67   4    K
Anahtar: 236650444 -> Seda       Çelik      236650444  2,27   4    K
Anahtar: 236339150 -> Fatma      Koç        236339150  1,42   4    K
Anahtar: 236027848 -> Ahmet      Yılmaz     236027848  1,36   1    E
Anahtar: 236912583 -> İrem       Koç        236912583  2,87   3    K
Anahtar: 236797895 -> Mert       Yılmaz     236797895  1,54   4    E
Anahtar: 236044235 -> Meryem     Koç        236044235  3,50   2    K
Anahtar: 236027850 -> Deniz      Acar       236027850  3,65   4    K
Anahtar: 236355531 -> Burak      Acar       236355531  1,94   1    E
Anahtar: 236240843 -> Hasan      Demir      236240843  3,63   1    E
Anahtar: 236699643 -> Fatma      Çelik      236699643  3,56   1    K
Anahtar: 236093430 -> Mert       Öztürk     236093430  2,70   3    E
Anahtar: 236601343 -> Deniz      Acar       236601343  3,22   2    K
Anahtar: 236535793 -> Mehmet     Çelik      236535793  2,25   3    E
Anahtar: 236994505 -> Ebru       Demir      236994505  2,60   2    K
Anahtar: 236863475 -> Meryem     Aslan      236863475  3,18   2    K
Anahtar: 236027900 -> Ahmet      Demir      236027900  3,00   3    E
Anahtar: 236503017 -> Hasan      Acar       236503017  1,22   3    E
Anahtar: 236322790 -> Meryem     Çelik      236322790  2,61   1    K
Anahtar: 236191719 -> Fatma      Şahin      236191719  3,20   4    K
Anahtar: 236191716 -> Emre       Yılmaz     236191716  3,35   1    E
Anahtar: 236371951 -> Ahmet      Demir      236371951  2,87   4    E
Anahtar: 236847076 -> Hasan      Yılmaz     236847076  2,93   3    E
Anahtar: 236896229 -> Elif       Doğan      236896229  2,06   3    K
Anahtar: 236092433 -> Emre       Kaya       236092433  2,55   3    E
Anahtar: 236502045 -> Hasan      Yılmaz     236502045  2,39   4    E
Anahtar: 236846104 -> Mert       Acar       236846104  2,89   3    E
Anahtar: 236649503 -> Mustafa    Öztürk     236649503  2,74   3    E
Anahtar: 236960782 -> Hasan      Aslan      236960782  2,05   4    E
Anahtar: 236649483 -> Ceren      Çelik      236649483  1,92   1    K
Anahtar: 236731406 -> Mustafa    Doğan      236731406  1,17   1    E
Anahtar: 236125185 -> Mert       Kaya       236125185  2,12   1    E
Anahtar: 236223495 -> Deniz      Doğan      236223495  3,41   4    K
Anahtar: 236551180 -> Meryem     Kaya       236551180  2,82   2    K
Anahtar: 236567555 -> Mustafa    Kaya       236567555  3,44   3    E
Anahtar: 236452875 -> Zeynep     Yılmaz     236452875  2,93   2    K
Anahtar: 236092430 -> Ayşe       Öztürk     236092430  3,17   2    K
Anahtar: 236944387 -> Fatma      Acar       236944387  1,89   2    K
Anahtar: 236977154 -> Ali        Koç        236977154  1,87   1    E
Anahtar: 236698630 -> Mustafa    Öztürk     236698630  3,13   2    E
Anahtar: 236141581 -> Deniz      Öztürk     236141581  2,55   1    K
Anahtar: 236158003 -> Mehmet     Şahin      236158003  3,33   3    E
Anahtar: 236928063 -> Fatma      Demir      236928063  2,08   2    K
Anahtar: 236223542 -> Meryem     Doğan      236223542  2,10   4    K
Anahtar: 236649529 -> Fatma      Şahin      236649529  2,67   1    K
Anahtar: 236059700 -> Ali        Aslan      236059700  3,92   1    E
Anahtar: 236289085 -> Seda       Çelik      236289085  3,20   1    K
Anahtar: 236911671 -> Ebru       Çelik      236911671  1,27   2    K
Anahtar: 236026936 -> Ahmet      Acar       236026936  1,66   3    E
Anahtar: 236043322 -> Seda       Demir      236043322  1,01   1    K
Anahtar: 236174392 -> Ceren      Demir      236174392  1,21   1    K
Anahtar: 236207160 -> Fatma      Demir      236207160  3,94   2    K
Anahtar: 236665911 -> Mehmet     Acar       236665911  2,73   4    E
Anahtar: 236239929 -> Zeynep     Çelik      236239929  1,86   2    K
Anahtar: 236436537 -> Ahmet      Kaya       236436537  2,19   2    E
Anahtar: 236567606 -> İrem       Çelik      236567606  2,42   1    K
Anahtar: 236829741 -> Elif       Kaya       236829741  2,57   2    K
Anahtar: 236108838 -> Hasan      Kaya       236108838  2,92   2    E
Anahtar: 236076068 -> Ahmet      Koç        236076068  3,22   1    E
Anahtar: 236305453 -> Zeynep     Demir      236305453  3,51   1    K
Anahtar: 236764197 -> Ali        Yılmaz     236764197  3,39   3    E
Anahtar: 236518435 -> Deniz      Doğan      236518435  1,02   4    K
Anahtar: 236633126 -> Elif       Koç        236633126  1,01   1    K
Anahtar: 236928033 -> Deniz      Koç        236928033  1,89   1    K
Anahtar: 236452904 -> Ahmet      Öztürk     236452904  2,72   1    E
Anahtar: 236272727 -> Hasan      Demir      236272727  1,48   4    E
Anahtar: 236207190 -> Deniz      Öztürk     236207190  1,05   1    K
Anahtar: 236567643 -> Elif       Şahin      236567643  1,89   4    K
Anahtar: 236665944 -> Fatma      Öztürk     236665944  3,32   1    K
Anahtar: 236584026 -> Kerem      Yılmaz     236584026  3,38   4    E
Anahtar: 236928089 -> Mustafa    Acar       236928089  1,15   1    E
Anahtar: 236502097 -> Ayşe       Demir      236502097  1,52   2    K
Anahtar: 236633174 -> Ahmet      Kaya       236633174  1,03   4    E
Anahtar: 236567639 -> Kerem      Acar       236567639  1,19   3    E
Anahtar: 236354649 -> Meryem     Aslan      236354649  2,65   4    K
Anahtar: 236059742 -> Seda       Demir      236059742  3,73   2    K
Anahtar: 236436547 -> Ali        Acar       236436547  3,43   4    E
Anahtar: 236764228 -> Fatma      Çelik      236764228  2,91   4    K
Anahtar: 236502081 -> Burak      Aslan      236502081  1,65   3    E
Anahtar: 236878919 -> Mehmet     Şahin      236878919  3,45   1    E
Anahtar: 236977221 -> Mehmet     Kaya       236977221  3,65   2    E
Anahtar: 236256335 -> Meryem     Yılmaz     236256335  2,87   3    K
Anahtar: 236928127 -> Elif       Doğan      236928127  3,95   1    K
Anahtar: 236469370 -> Ceren      Acar       236469370  1,96   4    K
Anahtar: 236289137 -> Ali        Şahin      236289137  3,37   4    E
Anahtar: 236551281 -> Deniz      Şahin      236551281  3,52   2    K
Anahtar: 236797045 -> Mehmet     Aslan      236797045  1,79   3    E
Anahtar: 236239996 -> İrem       Doğan      236239996  2,38   3    K
Anahtar: 236895350 -> Mert       Demir      236895350  1,69   3    E
Anahtar: 236305535 -> Zeynep     Koç        236305535  1,85   4    K
Anahtar: 236043387 -> Fatma      Şahin      236043387  1,26   3    K
Anahtar: 236305529 -> Ali        Öztürk     236305529  2,87   3    E
Anahtar: 236059772 -> Burak      Kaya       236059772  1,81   4    E
Anahtar: 236190844 -> Mustafa    Demir      236190844  3,17   2    E
Anahtar: 236436583 -> Deniz      Çelik      236436583  1,12   4    K
Anahtar: 236911722 -> Zeynep     Doğan      236911722  2,71   3    K
Anahtar: 236764266 -> Seda       Öztürk     236764266  3,69   4    K
Anahtar: 236731495 -> Deniz      Öztürk     236731495  2,79   4    K
Anahtar: 236928100 -> Ceren      Şahin      236928100  1,93   4    K
Anahtar: 236010605 -> Mehmet     Aslan      236010605  3,97   2    E
Anahtar: 236715108 -> Seda       Acar       236715108  2,65   1    K
Anahtar: 236158096 -> Ahmet      Acar       236158096  2,88   1    E
Anahtar: 236649631 -> Fatma      Kaya       236649631  2,93   3    K
Anahtar: 236108949 -> Kerem      Kaya       236108949  2,45   4    E
Anahtar: 236878998 -> Burak      Demir      236878998  3,75   1    E
Anahtar: 236223644 -> Seda       Doğan      236223644  2,10   3    K
Anahtar: 236911760 -> Burak      Aslan      236911760  1,24   4    E
Anahtar: 236878992 -> Ceren      Demir      236878992  3,49   3    K
Anahtar: 236649614 -> Ceren      Acar       236649614  2,05   2    K
Anahtar: 236928138 -> Ceren      Demir      236928138  3,75   4    K
Anahtar: 236043401 -> Ceren      Kaya       236043401  1,24   4    K
Anahtar: 236354701 -> Fatma      Yılmaz     236354701  3,26   2    K
Anahtar: 236108937 -> Deniz      Kaya       236108937  2,03   1    K
Anahtar: 236895362 -> İrem       Şahin      236895362  3,03   4    K
Anahtar: 236010639 -> Mert       Aslan      236010639  2,74   3    E
Anahtar: 236534919 -> Mehmet     Doğan      236534919  3,84   4    E
Anahtar: 236846210 -> Ayşe       Aslan      236846210  1,80   4    K
Anahtar: 236895361 -> Emre       Aslan      236895361  3,97   4    E
Anahtar: 236223627 -> Mehmet     Çelik      236223627  3,45   1    E
Anahtar: 236584123 -> Ali        Doğan      236584123  3,60   4    E
Anahtar: 236453043 -> Ali        Şahin      236453043  2,95   1    E
Anahtar: 236911802 -> Ali        Acar       236911802  2,62   1    E
Anahtar: 236666035 -> Burak      Aslan      236666035  3,64   1    E
Anahtar: 236125371 -> Emre       Doğan      236125371  1,88   3    E
Anahtar: 236666033 -> Ahmet      Kaya       236666033  2,31   4    E
Anahtar: 236108984 -> Burak      Koç        236108984  3,35   1    E
Anahtar: 236256440 -> Ahmet      Çelik      236256440  2,31   1    E
Anahtar: 236420282 -> İrem       Şahin      236420282  2,17   2    K
Anahtar: 236223675 -> İrem       Şahin      236223675  3,96   2    K
Anahtar: 236682420 -> Ceren      Kaya       236682420  2,16   4    K
Anahtar: 236829868 -> Meryem     Doğan      236829868  2,47   2    K
Anahtar: 236403875 -> Yusuf      Şahin      236403875  2,26   3    E
Anahtar: 236584108 -> Emre       Koç        236584108  3,29   2    E
Anahtar: 236027046 -> Burak      Acar       236027046  2,96   2    E
Anahtar: 236551329 -> Yusuf      Kaya       236551329  3,70   2    E
Anahtar: 236666018 -> Mehmet     Doğan      236666018  3,13   3    E
Anahtar: 236158121 -> Ali        Acar       236158121  1,89   4    E
Anahtar: 236158126 -> Hasan      Çelik      236158126  1,34   3    E
Anahtar: 236256425 -> Kerem      Doğan      236256425  2,79   3    E
Anahtar: 236780764 -> Ebru       Demir      236780764  2,36   4    K
Anahtar: 236420310 -> Deniz      Kaya       236420310  1,30   2    K
Anahtar: 236076246 -> İrem       Öztürk     236076246  2,32   3    K
Anahtar: 236600542 -> Hasan      Doğan      236600542  3,36   3    E
Anahtar: 236469468 -> Ceren      Şahin      236469468  3,71   1    K
Anahtar: 236354771 -> Mehmet     Çelik      236354771  1,95   3    E
Anahtar: 236813530 -> İrem       Aslan      236813530  3,47   4    K
Anahtar: 236698834 -> Mert       Çelik      236698834  1,15   2    E
Anahtar: 236600531 -> Mert       Demir      236600531  3,11   1    E
Anahtar: 236518611 -> Fatma      Aslan      236518611  3,90   4    K
Anahtar: 236584149 -> Elif       Yılmaz     236584149  2,53   3    K
Anahtar: 236469449 -> İrem       Demir      236469449  3,25   4    K
Anahtar: 236141761 -> Ali        Kaya       236141761  1,85   3    E
Anahtar: 236682444 -> Ayşe       Acar       236682444  2,31   1    K
Anahtar: 236731588 -> Fatma      Acar       236731588  3,80   1    K
Anahtar: 236747973 -> Hasan      Çelik      236747973  1,09   2    E
Anahtar: 236092619 -> Yusuf      Acar       236092619  2,99   3    E
Anahtar: 236436684 -> Ebru       Acar       236436684  3,50   3    K
Anahtar: 236813505 -> Mehmet     Doğan      236813505  1,65   2    E
Anahtar: 236076239 -> Ahmet      Öztürk     236076239  1,87   4    E
Anahtar: 236518597 -> Seda       Kaya       236518597  2,08   1    K
Anahtar: 236469446 -> Hasan      Çelik      236469446  3,46   4    E
Anahtar: 236764355 -> Ayşe       Demir      236764355  2,42   1    K
Anahtar: 236059889 -> Ayşe       Doğan      236059889  2,76   3    K
Anahtar: 236748031 -> Yusuf      Acar       236748031  1,10   4    E
Anahtar: 236879098 -> Kerem      Aslan      236879098  3,31   1    E
Anahtar: 236764410 -> Ceren      Şahin      236764410  3,27   4    K
Anahtar: 236649714 -> Mert       Demir      236649714  3,24   4    E
Anahtar: 236338431 -> İrem       Doğan      236338431  1,36   1    K
Anahtar: 236829940 -> Seda       Öztürk     236829940  2,71   4    K
Anahtar: 236879092 -> Mustafa    Demir      236879092  2,53   3    E
Anahtar: 236059901 -> Ahmet      Aslan      236059901  3,33   1    E
Anahtar: 236600564 -> Ceren      Öztürk     236600564  2,79   2    K
Anahtar: 236043518 -> Emre       Yılmaz     236043518  2,89   1    E
Anahtar: 236584169 -> Meryem     Acar       236584169  1,63   2    K
Anahtar: 236436711 -> Ahmet      Acar       236436711  2,57   2    E
Anahtar: 236109026 -> Fatma      Acar       236109026  2,04   3    K
Anahtar: 236715240 -> Mustafa    Öztürk     236715240  2,40   2    E
Anahtar: 236600559 -> Ceren      Öztürk     236600559  2,12   4    K
Anahtar: 236502253 -> İrem       Şahin      236502253  1,17   4    K
Anahtar: 236240098 -> Mert       Kaya       236240098  1,49   2    E
Anahtar: 236895462 -> Mert       Doğan      236895462  3,19   2    E
Anahtar: 236207341 -> Yusuf      Doğan      236207341  2,86   4    E
Anahtar: 236698850 -> Ahmet      Yılmaz     236698850  2,10   3    E
Anahtar: 236158184 -> Ebru       Öztürk     236158184  1,56   1    K
Anahtar: 236403947 -> Burak      Yılmaz     236403947  1,15   1    E
Anahtar: 236829922 -> Ayşe       Yılmaz     236829922  2,71   4    K
Anahtar: 236027154 -> Ali        Öztürk     236027154  3,35   2    E
Anahtar: 236895515 -> Mert       Demir      236895515  3,98   3    E
Anahtar: 236223761 -> Mert       Çelik      236223761  2,44   1    E
Anahtar: 236567838 -> Burak      Çelik      236567838  3,56   2    E
Anahtar: 236240156 -> Ebru       Demir      236240156  1,26   3    K
Anahtar: 236207389 -> Elif       Doğan      236207389  1,06   3    K
Anahtar: 236846358 -> Mustafa    Demir      236846358  2,23   1    E
Anahtar: 236289310 -> Ebru       Öztürk     236289310  3,43   1    K
Anahtar: 236191005 -> Kerem      Aslan      236191005  2,51   4    E
Anahtar: 236207387 -> Seda       Öztürk     236207387  2,66   2    K
Anahtar: 236993839 -> Ceren      Acar       236993839  2,15   4    K
Anahtar: 236567817 -> Ceren      Acar       236567817  3,40   2    K
Anahtar: 236338435 -> Fatma      Koç        236338435  3,10   4    K
Anahtar: 236027143 -> Ayşe       Öztürk     236027143  2,07   1    K
Anahtar: 236453135 -> Emre       Acar       236453135  2,42   3    E
Anahtar: 236616960 -> Fatma      Kaya       236616960  1,63   2    K
Anahtar: 236862724 -> Mert       Kaya       236862724  1,26   2    E
Anahtar: 236485892 -> Ayşe       Öztürk     236485892  2,74   3    K
Anahtar: 236993852 -> Mert       Çelik      236993852  1,02   2    E
Anahtar: 236240137 -> Ceren      Demir      236240137  1,44   1    K
Anahtar: 236174606 -> Yusuf      Yılmaz     236174606  2,19   4    E
Anahtar: 236076339 -> Ayşe       Yılmaz     236076339  2,34   2    K
Anahtar: 236027193 -> Mert       Demir      236027193  3,34   1    E
Anahtar: 236059961 -> Seda       Acar       236059961  1,93   2    K
Anahtar: 236256573 -> Hasan      Doğan      236256573  2,08   3    E
Anahtar: 236797238 -> Elif       Yılmaz     236797238  3,55   1    K
Anahtar: 236797232 -> Zeynep     Öztürk     236797232  2,68   3    K
Anahtar: 236436793 -> Mert       Acar       236436793  3,80   3    E
Anahtar: 236780851 -> İrem       Çelik      236780851  1,56   1    K
Anahtar: 236109090 -> Emre       Yılmaz     236109090  2,23   3    E
Anahtar: 236469545 -> Meryem     Çelik      236469545  1,72   2    K
Anahtar: 236911916 -> Ahmet      Öztürk     236911916  3,95   1    E
Anahtar: 236617001 -> Meryem     Koç        236617001  2,03   3    K
Anahtar: 236518699 -> İrem       Demir      236518699  2,80   4    K
Anahtar: 236322091 -> Deniz      Öztürk     236322091  3,28   3    K
Anahtar: 236715301 -> Mehmet     Doğan      236715301  2,97   3    E
Anahtar: 236354899 -> İrem       Aslan      236354899  1,03   2    K
Anahtar: 236764500 -> Ahmet      Kaya       236764500  2,39   1    E
Anahtar: 236076379 -> Deniz      Aslan      236076379  3,25   3    K
Anahtar: 236797268 -> Deniz      Öztürk     236797268  2,98   4    K
Anahtar: 236010844 -> Mert       Çelik      236010844  2,64   4    E
Anahtar: 236141917 -> Mert       Çelik      236141917  3,73   1    E
Anahtar: 236125532 -> Ali        Demir      236125532  2,06   1    E
Anahtar: 236600651 -> Ebru       Acar       236600651  3,74   1    K
Anahtar: 236354882 -> Yusuf      Şahin      236354882  3,92   2    E
Anahtar: 236961097 -> Burak      Öztürk     236961097  1,26   3    E
Anahtar: 236092746 -> İrem       Çelik      236092746  3,76   1    K
Anahtar: 236207436 -> Ali        Şahin      236207436  2,94   2    E
Anahtar: 236862791 -> Emre       Yılmaz     236862791  3,30   2    E
Anahtar: 236158322 -> Zeynep     Kaya       236158322  2,78   3    K
Anahtar: 236911996 -> Burak      Şahin      236911996  2,40   1    E
Anahtar: 236649848 -> Mustafa    Şahin      236649848  2,48   1    E
Anahtar: 236158321 -> Emre       Şahin      236158321  1,87   3    E
Anahtar: 236240241 -> Mert       Aslan      236240241  3,79   3    E
Anahtar: 236027252 -> Mehmet     Koç        236027252  1,40   2    E
Anahtar: 236240252 -> Zeynep     Öztürk     236240252  2,50   1    K
Anahtar: 236207480 -> Fatma      Yılmaz     236207480  3,31   3    K
Anahtar: 236191101 -> Emre       Acar       236191101  3,97   1    E
Anahtar: 236256635 -> Seda       Doğan      236256635  1,51   4    K
Anahtar: 236715371 -> Hasan      Koç        236715371  3,73   2    E
Anahtar: 236322148 -> Ebru       Yılmaz     236322148  2,47   4    K
Anahtar: 236158311 -> Yusuf      Doğan      236158311  1,91   4    E
Anahtar: 236961127 -> Ceren      Acar       236961127  2,07   1    K
Anahtar: 236698978 -> Ahmet      Çelik      236698978  1,86   4    E
Anahtar: 236371309 -> Ayşe       Öztürk     236371309  3,10   1    K
Anahtar: 236420459 -> Emre       Acar       236420459  3,80   2    E
Anahtar: 236289384 -> Deniz      Şahin      236289384  3,67   4    K
Anahtar: 236354923 -> Deniz      Aslan      236354923  1,74   2    K
Anahtar: 236649885 -> Elif       Kaya       236649885  1,74   1    K
Anahtar: 236141979 -> Zeynep     Doğan      236141979  2,46   1    K
Anahtar: 236469650 -> Kerem      Çelik      236469650  2,01   4    E
Anahtar: 236109208 -> Mert       Kaya       236109208  3,13   1    E
Anahtar: 236879253 -> Ebru       Şahin      236879253  2,36   4    K
Anahtar: 236223896 -> Yusuf      Demir      236223896  1,58   1    E
Anahtar: 236518806 -> Ebru       Şahin      236518806  1,46   2    K
Anahtar: 236354968 -> Ali        Koç        236354968  1,40   3    E
Anahtar: 236453254 -> Mehmet     Çelik      236453254  3,39   1    E
Anahtar: 236010882 -> Mehmet     Şahin      236010882  3,44   4    E
Anahtar: 236764552 -> Ali        Aslan      236764552  1,79   1    E
Anahtar: 236748169 -> Ali        Acar       236748169  2,62   2    E
Anahtar: 236846474 -> Ceren      Şahin      236846474  3,07   1    K
Anahtar: 236354945 -> Emre       Aslan      236354945  2,10   2    E
Anahtar: 236060043 -> İrem       Şahin      236060043  2,66   2    K
Anahtar: 236567938 -> Kerem      Acar       236567938  1,30   2    E
Anahtar: 236977540 -> Elif       Aslan      236977540  2,77   4    K
Anahtar: 236273033 -> Zeynep     Acar       236273033  3,34   3    K
Anahtar: 236567940 -> Elif       Kaya       236567940  1,30   3    K
Anahtar: 236518790 -> Emre       Aslan      236518790  1,76   1    E
Anahtar: 236092850 -> Burak      Çelik      236092850  1,07   1    E
Anahtar: 236142000 -> Ebru       Öztürk     236142000  3,07   4    K
Anahtar: 236125622 -> Ebru       Aslan      236125622  2,91   1    K
Anahtar: 236371376 -> Elif       Aslan      236371376  2,11   3    K
Anahtar: 236944824 -> Zeynep     Öztürk     236944824  1,52   2    K
Anahtar: 236387772 -> Ceren      Yılmaz     236387772  2,61   4    K
Anahtar: 236649905 -> Elif       Kaya       236649905  2,28   3    K
Anahtar: 236420537 -> Ceren      Şahin      236420537  3,85   2    K
Anahtar: 236092860 -> Seda       Demir      236092860  2,24   1    K
Anahtar: 236715435 -> Emre       Öztürk     236715435  2,51   2    E
Anahtar: 236240295 -> Ceren      Demir      236240295  3,93   3    K
Anahtar: 236797352 -> Fatma      Çelik      236797352  2,84   2    K
Anahtar: 236813739 -> Ali        Demir      236813739  1,30   3    E
Anahtar: 236338593 -> Ceren      Şahin      236338593  2,79   2    K
Anahtar: 236486049 -> Yusuf      Koç        236486049  2,74   4    E
Anahtar: 236338602 -> Elif       Demir      236338602  2,69   1    K
Anahtar: 236141998 -> Emre       Demir      236141998  3,41   3    E
Anahtar: 236682662 -> Mustafa    Şahin      236682662  3,23   4    E
Anahtar: 236010924 -> Hasan      Doğan      236010924  3,51   2    E
Anahtar: 236354984 -> Ayşe       Çelik      236354984  3,54   4    K
Anahtar: 236092882 -> İrem       Demir      236092882  3,46   2    K
Anahtar: 236846558 -> Burak      Öztürk     236846558  3,87   3    E
Anahtar: 236420562 -> Fatma      Öztürk     236420562  1,18   2    K
Anahtar: 236305872 -> Ahmet      Doğan      236305872  3,20   4    E
Anahtar: 236174805 -> Ebru       Kaya       236174805  1,37   1    K
Anahtar: 236371408 -> Elif       Doğan      236371408  3,18   3    K
Anahtar: 236862934 -> Yusuf      Şahin      236862934  2,15   3    E
Anahtar: 236551635 -> Burak      Doğan      236551635  2,39   4    E
Anahtar: 236502483 -> Mustafa    Doğan      236502483  1,63   2    E
Anahtar: 236420570 -> Emre       Yılmaz     236420570  2,16   1    E
Anahtar: 236502486 -> Emre       Çelik      236502486  3,86   1    E
Anahtar: 236551627 -> İrem       Doğan      236551627  3,15   1    K
Anahtar: 236666313 -> Ceren      Yılmaz     236666313  1,60   4    K
Anahtar: 236387828 -> Ebru       Doğan      236387828  1,49   4    K
Anahtar: 236715512 -> Yusuf      Demir      236715512  2,06   4    E
Anahtar: 236535292 -> Ceren      Doğan      236535292  1,47   4    K
Anahtar: 236682748 -> Hasan      Doğan      236682748  1,18   4    E
Anahtar: 236404221 -> Meryem     Öztürk     236404221  3,93   4    K
Anahtar: 236142073 -> Mert       Yılmaz     236142073  1,41   3    E
Anahtar: 236846583 -> Ali        Demir      236846583  2,32   4    E
Anahtar: 236453371 -> Ebru       Koç        236453371  2,83   3    K
Anahtar: 236076542 -> Hasan      Şahin      236076542  3,33   2    E
Anahtar: 236387832 -> Ceren      Yılmaz     236387832  2,18   1    K
Anahtar: 236289530 -> Hasan      Şahin      236289530  3,74   4    E
Anahtar: 236551658 -> Mehmet     Yılmaz     236551658  3,16   4    E
Anahtar: 236027364 -> Seda       Yılmaz     236027364  3,20   2    K
Anahtar: 236338656 -> Ceren      Doğan      236338656  3,79   4    K
Anahtar: 236666348 -> Yusuf      Şahin      236666348  3,56   4    E
Anahtar: 236862951 -> Meryem     Demir      236862951  3,16   1    K
Anahtar: 236207597 -> Fatma      Demir      236207597  3,68   1    K
Anahtar: 236600800 -> Mehmet     Acar       236600800  3,51   2    E
Anahtar: 236715489 -> Ali        Kaya       236715489  2,96   3    E
Anahtar: 236109289 -> Emre       Kaya       236109289  2,82   2    E
Anahtar: 236027373 -> Deniz      Öztürk     236027373  2,32   4    K
Anahtar: 236912098 -> Mehmet     Demir      236912098  3,19   3    E
Anahtar: 236469734 -> Burak      Demir      236469734  1,82   3    E
Anahtar: 236026385 -> Ayşe       Öztürk     236026385  2,63   3    K
Anahtar: 236222996 -> İrem       Demir      236222996  3,00   3    K
Anahtar: 236190226 -> Emre       Çelik      236190226  1,28   3    E
Anahtar: 236878362 -> Emre       Şahin      236878362  1,07   4    E
Anahtar: 236059159 -> Emre       Çelik      236059159  1,29   4    E
Anahtar: 236632595 -> İrem       Acar       236632595  1,11   4    K
Anahtar: 236091928 -> Meryem     Koç        236091928  2,93   1    K
Anahtar: 236419590 -> Yusuf      Yılmaz     236419590  2,10   1    E
Anahtar: 236304900 -> Meryem     Çelik      236304900  1,82   1    K
Anahtar: 236534283 -> İrem       Yılmaz     236534283  3,47   2    K
Anahtar: 236698121 -> Deniz      Demir      236698121  2,81   4    K
Anahtar: 236485131 -> Ahmet      Doğan      236485131  3,18   3    E
Anahtar: 236468748 -> Kerem      Aslan      236468748  2,82   3    E
Anahtar: 236976648 -> Mustafa    Aslan      236976648  2,65   3    E
